时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%),,,
2014-09-11,4709.909,4707.045,4762.132,4670.643,4704.942,-4.967,-0.1055,97669705,99548941521,2.6397,,,
2014-09-12,4704.942,4698.109,4757.04,4689.627,4756.949,52.007,1.1054,78550025,78101715993,2.1227,,,
2014-09-15,4756.949,4759.773,4810.07,4752.853,4807.555,50.606,1.0638,92873064,93727091981,2.5096,,,
2014-09-16,4807.555,4809.437,4816.324,4643.862,4645.546,-162.009,-3.3699,117310229,1.15747E+11,3.17,,,
2014-09-17,4645.546,4649.609,4686.392,4604.671,4686.047,40.501,0.8718,86276129,80739930253,2.3314,,,
2014-09-18,4686.047,4679.111,4719.584,4663.147,4719.009,32.962,0.7034,77913057,70041531635,2.1049,,,
2014-09-19,4719.009,4718.78,4762.171,4705.088,4758.727,39.718,0.8417,73891425,71508698238,1.9923,,,
2014-09-22,4758.727,4753.795,4753.795,4682.616,4694.229,-64.498,-1.3554,77667073,75028837431,2.0914,,,
2014-09-23,4694.229,4693.367,4754.472,4692.899,4754.472,60.243,1.2833,71679128,72122820292,1.9298,,,
2014-09-24,4754.472,4746.621,4816.184,4733.556,4815.71,61.238,1.288,84890143,85795434685,2.2841,,,
2014-09-25,4815.71,4826.985,4861.797,4797.271,4814.735,-0.975,-0.0202,92339396,92849405302,2.4845,,,
2014-09-26,4814.735,4803.443,4833.802,4787.309,4829.935,15.2,0.3157,72968523,75214793503,1.9633,,,
2014-09-29,4829.935,4847.816,4880.155,4847.816,4877.435,47.5,0.9835,80918091,82373936871,2.1732,,,
2014-09-30,4877.435,4886.556,4921.076,4877.883,4916.119,38.684,0.7931,81755047,84266876755,2.1939,,,
2014-10-08,4916.119,4935.048,4993.614,4913.679,4993.531,77.412,1.5747,90358512,92697659105,2.4232,,,
2014-10-09,4993.531,4996.662,5010.825,4936.729,5004.001,10.47,0.2097,104303284,1.06971E+11,2.7966,,,
2014-10-10,5004.001,4987.042,5007.125,4952.191,4981.853,-22.148,-0.4426,96123927,98663729327,2.5683,,,
2014-10-13,4981.853,4964.233,4982.681,4906.158,4982.681,0.828,0.0166,83134546,86362918234,2.2199,,,
2014-10-14,4982.681,4978.896,5013.95,4933.595,4966.083,-16.598,-0.3331,82292188,85600756875,2.1974,,,
2014-10-15,4966.083,4967.229,4988.178,4922.482,4987.707,21.624,0.4354,81985748,84289749588,2.1828,,,
2014-10-16,4987.707,4962.581,5007.275,4906.244,4906.244,-81.463,-1.6333,95753175,97600209795,2.5484,,,
2014-10-17,4906.244,4894.593,4914.66,4771.767,4860.732,-45.512,-0.9276,85229817,84583435055,2.2684,,,
2014-10-20,4860.732,4873.455,4929.473,4869.877,4929.16,68.428,1.4078,64596603,67365828243,1.7192,,,
2014-10-21,4929.16,4929.23,4942.459,4878.18,4884.024,-45.136,-0.9157,67813183,69276410674,1.8048,,,
2014-10-22,4884.024,4881.512,4902.777,4821.194,4825.609,-58.415,-1.196,61360808,64013598945,1.634,,,
2014-10-23,4825.609,4815.123,4832.427,4732.762,4755.231,-70.378,-1.4584,65012401,65545609739,1.7312,,,
2014-10-24,4755.231,4757.088,4800.361,4754.886,4774.666,19.435,0.4087,56333896,55331137358,1.5001,,,
2014-10-27,4774.666,4762.517,4809.942,4739.33,4809.518,34.852,0.7299,56003586,55268773413,1.4911,,,
2014-10-28,4809.518,4819.55,4925.085,4819.55,4924.955,115.437,2.4002,75113014,76495547386,1.9999,,,
2014-10-29,4924.955,4938.715,4999.958,4923.515,4991.755,66.8,1.3564,105608671,1.06416E+11,2.8112,,,
2014-10-30,4991.755,4988.972,5021.19,4975.786,4992.63,0.875,0.0175,99168604,98486130913,2.6398,,,
2014-10-31,4992.63,4999.003,5012.26,4945.289,4986.416,-6.214,-0.1245,91669059,92182213087,2.4402,,,
2014-11-03,4986.416,4993.171,5028.757,4992.529,5028.698,42.282,0.8479,92197435,91560095721,2.4541,,,
2014-11-04,5028.698,5028.54,5036.096,4983.052,5003.47,-25.228,-0.5017,93807651,91176863840,2.497,,,
2014-11-05,5003.47,5004.891,5013.614,4976.131,4995.443,-8.027,-0.1604,84678572,81152275617,2.2538,,,
2014-11-06,4995.443,4992.723,5025.226,4959.732,5024.848,29.405,0.5886,79650741,80227181703,2.1199,,,
2014-11-07,5024.848,5029.797,5049.284,4956.868,4977.255,-47.593,-0.9472,96201285,97187742398,2.5604,,,
2014-11-10,4977.255,4989.439,5031.197,4973.317,5031.001,53.746,1.0798,85242918,85303607050,2.266,,,
2014-11-11,5031.001,5038.684,5041.332,4842.497,4881.48,-149.521,-2.972,106506602,1.04909E+11,2.8313,,,
2014-11-12,4881.48,4866.425,4965.384,4855.634,4965.384,83.904,1.7188,72860729,72056522141,1.9369,,,
2014-11-13,4965.384,4963.732,4967.211,4889.373,4921.671,-43.713,-0.8804,87063498,88982956345,2.3141,,,
2014-11-14,4921.671,4901.139,4920.094,4862.392,4909.609,-12.062,-0.2451,65753809,65868662494,1.7477,,,
2014-11-17,4909.609,4925.472,4982.52,4894.649,4958.466,48.857,0.9951,68439222,70056723948,1.8191,,,
2014-11-18,4958.466,4951.585,4973.855,4947.022,4967.651,9.185,0.1852,63490500,62652364495,1.6875,,,
2014-11-19,4967.651,4967.636,5002.437,4959.495,4985.101,17.45,0.3513,68164715,68842441796,1.8118,,,
2014-11-20,4985.101,4972.741,4990.935,4961.604,4974.626,-10.475,-0.2101,59676755,60572567731,1.5862,,,
2014-11-21,4974.626,4975.535,5029.777,4975.444,5029.773,55.147,1.1086,72866762,74666845524,1.9367,,,
2014-11-24,5029.773,5088.226,5130.028,5065.192,5112.119,82.346,1.6372,118515606,1.18607E+11,3.1479,,,
2014-11-25,5112.119,5118.689,5189.429,5106.516,5189.001,76.882,1.5039,107770016,1.13198E+11,2.8623,,,
2014-11-26,5189.001,5198.127,5215.643,5168.175,5214.21,25.209,0.4858,109880097,1.17427E+11,2.9183,,,
2014-11-27,5214.21,5229.4,5251.699,5202.764,5251.389,37.179,0.713,120587367,1.25433E+11,3.2027,,,
2014-11-28,5251.389,5249.665,5261.164,5193.353,5245.267,-6.122,-0.1166,125361752,1.30493E+11,3.3255,,,
2014-12-01,5245.267,5246.428,5247.007,5181.1,5208.139,-37.128,-0.7078,115923389,1.20869E+11,3.0728,,,
2014-12-02,5208.139,5201.37,5278.648,5196.093,5277.657,69.518,1.3348,109407004,1.17628E+11,2.9001,,,
2014-12-03,5277.657,5284.573,5339.248,5245.358,5339.005,61.348,1.1624,152946990,1.6413E+11,4.0542,,,
2014-12-04,5339.005,5345.007,5452.335,5343.125,5451.962,112.957,2.1157,152121975,1.68985E+11,4.0323,,,
2014-12-05,5451.962,5462.757,5464.226,5185.355,5333.892,-118.07,-2.1656,172436982,1.92822E+11,4.5689,,,
2014-12-08,5333.892,5310.567,5435.789,5266.021,5412.674,78.782,1.477,152402002,1.73053E+11,4.0373,,,
2014-12-09,5412.674,5392.947,5465.086,5181.517,5195.406,-217.268,-4.0141,197608666,2.18571E+11,5.2349,,,
2014-12-10,5195.406,5184.017,5374.227,5150.995,5374.097,178.691,3.4394,131311673,1.43553E+11,3.4784,,,
2014-12-11,5374.097,5366.208,5454.918,5341.863,5454.443,80.346,1.4951,139869628,1.52239E+11,3.7038,,,
2014-12-12,5454.443,5457.228,5498.95,5437.655,5493.2,38.757,0.7106,116562829,1.28461E+11,3.0866,,,
2014-12-15,5493.2,5485.13,5588.853,5466.79,5583.597,90.397,1.6456,129681032,1.48825E+11,3.082,,,
2014-12-16,5583.597,5590.266,5609.681,5548.963,5606.693,23.096,0.4136,125116823,1.44131E+11,3.2202,,,
2014-12-17,5606.693,5597.88,5597.88,5488.796,5557.286,-49.407,-0.8812,133134511,1.50578E+11,3.4184,,,
2014-12-18,5557.286,5551.038,5598.985,5543.401,5558.045,0.759,0.0137,107138998,1.23272E+11,2.7509,,,
2014-12-19,5558.045,5554.665,5558.176,5423.753,5524.122,-33.923,-0.6103,133387146,1.48956E+11,3.4248,,,
2014-12-22,5524.122,5523.661,5523.963,5279.96,5305.209,-218.913,-3.9629,151327540,1.61635E+11,3.8723,,,
2014-12-23,5305.209,5273.99,5316.717,5187.632,5193.722,-111.487,-2.1015,95282588,1.04442E+11,2.4381,,,
2014-12-24,5193.722,5212.069,5263.201,5197.721,5262.365,68.643,1.3217,86145747,95316706929,2.2041,,,
2014-12-25,5262.365,5279.297,5365.074,5272.319,5364.563,102.198,1.9421,89766624,1.00095E+11,2.2968,,,
2014-12-26,5364.563,5370.332,5423.346,5359.533,5422.751,58.188,1.0847,105786714,1.19121E+11,2.7066,,,
2014-12-29,5422.751,5436.488,5436.488,5330.327,5367.637,-55.114,-1.0163,120696241,1.36057E+11,3.0832,,,
2014-12-30,5367.637,5357.388,5366.16,5261.615,5275.085,-92.552,-1.7243,98910328,1.14208E+11,2.5266,,,
2014-12-31,5275.085,5274.651,5322.714,5241.362,5322.714,47.629,0.9029,93682899,1.04486E+11,2.3931,,,
2015-01-05,5322.714,5338.752,5427.231,5314.339,5417.017,94.303,1.7717,128787603,1.39343E+11,3.2885,,,
2015-01-06,5417.017,5389.903,5482.124,5354.338,5479.864,62.847,1.1602,123754496,1.40328E+11,3.16,,,
2015-01-07,5479.864,5471.402,5492.825,5436.918,5488.242,8.378,0.1529,96050494,1.11787E+11,2.4526,,,
2015-01-08,5488.242,5482.394,5497.744,5418.011,5444.037,-44.205,-0.8054,95634617,1.08521E+11,2.4419,,,
2015-01-09,5444.037,5424.501,5497.689,5409.058,5409.058,-34.979,-0.6425,90640808,1.0539E+11,2.3126,,,
2015-01-12,5409.058,5386.584,5386.584,5303.732,5332.221,-76.837,-1.4205,78026430,89363510308,1.9907,,,
2015-01-13,5332.221,5333.968,5407.629,5333.968,5405.091,72.87,1.3666,68693766,84711070629,1.7518,,,
2015-01-14,5405.091,5404.374,5417.802,5350.165,5379.738,-25.353,-0.4691,67086497,83215914595,1.7108,,,
2015-01-15,5379.738,5380.447,5449.255,5380.336,5449.038,69.3,1.2882,67885513,81580602470,1.7298,,,
2015-01-16,5449.038,5459.185,5520.785,5454.239,5520.123,71.085,1.3045,84506844,1.04672E+11,2.1533,,,
2015-01-19,5520.123,5359.47,5475.66,5222.04,5281.895,-238.228,-4.3156,105336272,1.21918E+11,2.684,,,
2015-01-20,5281.895,5303.181,5472.736,5303.181,5472.514,190.619,3.6089,91937953,1.13837E+11,2.3426,,,
2015-01-21,5472.514,5490.84,5611.982,5490.526,5611.694,139.18,2.5433,110167428,1.37795E+11,2.8071,,,
2015-01-22,5611.694,5617.609,5690.43,5610.09,5690.156,78.462,1.3982,105412621,1.34778E+11,2.6859,,,
2015-01-23,5690.156,5697.837,5699.726,5611.066,5633.289,-56.867,-0.9994,99440337,1.24088E+11,2.5338,,,
2015-01-26,5633.289,5644.031,5759.367,5636.204,5758.979,125.69,2.2312,101298794,1.26016E+11,2.5809,,,
2015-01-27,5758.979,5767.737,5783.99,5670.431,5773.816,14.837,0.2576,114317987,1.39606E+11,2.9077,,,
2015-01-28,5773.816,5756.682,5798.571,5722.494,5739.919,-33.897,-0.5871,102386415,1.23833E+11,2.6039,,,
2015-01-29,5739.919,5692.387,5739.486,5670.505,5701.205,-38.714,-0.6745,84538580,1.02905E+11,2.1488,,,
2015-01-30,5701.205,5708.284,5735.932,5631.565,5632.728,-68.477,-1.2011,80593273,1.00021E+11,2.0485,,,
2015-02-02,5632.728,5568.435,5652.667,5539.523,5609.389,-23.339,-0.4143,71871863,87828911030,1.8269,,,
2015-02-03,5609.389,5627.399,5708.281,5627.399,5707.476,98.087,1.7486,75432559,98565929024,1.9174,,,
2015-02-04,5707.476,5720.975,5734.328,5680.833,5683.519,-23.957,-0.4197,80926716,1.04847E+11,2.057,,,
2015-02-05,5683.519,5741.193,5745.136,5654.217,5654.217,-29.302,-0.5156,88324355,1.14977E+11,2.2405,,,
2015-02-06,5654.217,5640.025,5657.662,5510.763,5534.785,-119.432,-2.1123,76277610,95597146323,1.9349,,,
2015-02-09,5534.785,5526.144,5551.898,5492.546,5504.974,-29.811,-0.5386,55873438,71258538761,1.4179,,,
2015-02-10,5504.974,5502.725,5581.341,5500.535,5580.704,75.73,1.3757,54973769,72864169333,1.3951,,,
2015-02-11,5580.704,5587.639,5642.297,5587.44,5641.786,61.082,1.0945,58059566,78478438991,1.4732,,,
2015-02-12,5641.786,5647.546,5689.743,5640.858,5681.341,39.555,0.7011,62691774,86260852841,1.5897,,,
2015-02-13,5681.341,5709.156,5789.382,5709.156,5769.272,87.931,1.5477,82306367,1.10777E+11,2.0865,,,
2015-02-16,5769.272,5786.153,5870.082,5786.038,5869.713,100.441,1.741,82305575,1.13009E+11,2.0864,,,
2015-02-17,5869.713,5888.871,5914.285,5877.948,5911.098,41.385,0.7051,80938872,1.07302E+11,2.0469,,,
2015-02-25,5911.098,5926.234,5952.709,5887.366,5906.538,-4.56,-0.0771,83550615,1.09966E+11,2.111,,,
2015-02-26,5906.538,5903.262,5970.06,5897.715,5969.557,63.019,1.0669,90920744,1.13711E+11,2.2973,,,
2015-02-27,5969.557,5974.359,6025.115,5970.681,6018.463,48.906,0.8193,96560682,1.25337E+11,2.4397,,,
2015-03-02,6018.463,6064.821,6139.792,6039.254,6139.792,121.329,2.0159,127235331,1.68615E+11,3.2147,,,
2015-03-03,6139.792,6124.276,6199.497,6099.131,6118.656,-21.136,-0.3442,146953263,1.91869E+11,3.711,,,
2015-03-04,6118.656,6114.694,6211.089,6114.214,6210.421,91.765,1.4998,119226334,1.59432E+11,3.0108,,,
2015-03-05,6210.421,6212.66,6217.788,6161.377,6208.988,-1.433,-0.0231,120959089,1.60069E+11,3.0545,,,
2015-03-06,6208.988,6214.332,6234.114,6129.622,6133.026,-75.962,-1.2234,109313725,1.43376E+11,2.7605,,,
2015-03-09,6133.026,6113.581,6212.57,6080.543,6212.236,79.21,1.2915,98702215,1.27801E+11,2.4918,,,
2015-03-10,6212.236,6214.519,6299.281,6205.924,6276.485,64.249,1.0342,102915059,1.35648E+11,2.5901,,,
2015-03-11,6276.485,6275.173,6281.191,6236.793,6262.892,-13.593,-0.2166,99462453,1.31495E+11,2.503,,,
2015-03-12,6262.892,6273.692,6288.517,6220.631,6260.137,-2.755,-0.044,101821474,1.35323E+11,2.5624,,,
2015-03-13,6260.137,6271.818,6329.701,6271.818,6329.576,69.439,1.1092,95229828,1.2728E+11,2.3965,,,
2015-03-16,6329.576,6369.197,6517.031,6369.197,6516.765,187.189,2.9574,137058320,1.89424E+11,3.4436,,,
2015-03-17,6516.765,6547.39,6635.096,6525.829,6618.054,101.289,1.5543,172583338,2.35496E+11,4.3347,,,
2015-03-18,6618.054,6624.388,6728.506,6612.457,6728.068,110.014,1.6623,164616348,2.21265E+11,4.1253,,,
2015-03-19,6728.068,6733.12,6783.14,6687.442,6782.463,54.395,0.8085,166872988,2.26099E+11,4.1771,,,
2015-03-20,6782.463,6789.058,6862.375,6786.335,6850.897,68.434,1.009,152162319,2.18477E+11,3.8054,,,
2015-03-23,6850.897,6891.922,7017.481,6891.922,7017.154,166.257,2.4268,171778131,2.49561E+11,4.2949,,,
2015-03-24,7017.154,7042.926,7055.1,6801.545,7046.123,28.969,0.4128,197066881,2.87241E+11,4.9271,,,
2015-03-25,7046.123,7051.821,7170.826,7001.514,7124.872,78.749,1.1176,169575448,2.55698E+11,4.239,,,
2015-03-26,7124.872,7104.036,7171.621,6995.645,7074.437,-50.435,-0.7079,163926380,2.46538E+11,4.0977,,,
2015-03-27,7074.437,7076.488,7167.37,7060.432,7155.945,81.508,1.1521,126460982,1.89864E+11,3.161,,,
2015-03-30,7155.945,7180.063,7259.541,7180.063,7245.497,89.552,1.2514,163219546,2.38312E+11,4.0772,,,
2015-03-31,7245.497,7280.15,7328.851,7214.481,7253.104,7.607,0.105,169906003,2.53293E+11,4.2456,,,
2015-04-01,7253.104,7258.831,7430.945,7258.738,7425.733,172.629,2.3801,154918806,2.37481E+11,3.8521,,,
2015-04-02,7425.733,7463.907,7561.201,7447.119,7560.648,134.915,1.8169,167650949,2.60629E+11,4.1684,,,
2015-04-03,7560.648,7532.148,7682.723,7494.362,7679.01,118.362,1.5655,170123561,2.64305E+11,4.2268,,,
2015-04-07,7679.01,7728.91,7863.595,7728.8,7863.284,184.274,2.3997,180904835,2.86055E+11,4.4946,,,
2015-04-08,7863.284,7908.77,7920.983,7674.066,7807.997,-55.287,-0.7031,189495727,3.07712E+11,4.7051,,,
2015-04-09,7807.997,7818.2,7818.2,7483.278,7746.151,-61.846,-0.7921,182754749,2.91843E+11,4.5381,,,
2015-04-10,7746.151,7727.007,7971.622,7683.8,7952.189,206.038,2.6599,161502966,2.59673E+11,4.0051,,,
2015-04-13,7952.189,7994.253,8143.382,7977,8122.893,170.704,2.1466,178484987,2.97004E+11,4.4051,,,
2015-04-14,8122.893,8129.728,8192.238,8039.951,8119.959,-2.934,-0.0361,183190497,2.98146E+11,4.5195,,,
2015-04-15,8119.959,8093.134,8093.134,7786.93,7802.747,-317.212,-3.9066,167211024,2.66483E+11,4.1255,,,
2015-04-16,7802.747,7705.464,7976.121,7607.4,7912.088,109.341,1.4013,143246059,2.30085E+11,3.5278,,,
2015-04-17,7912.088,7979.354,8032.075,7925.743,7980.76,68.672,0.8679,191109824,2.99255E+11,4.7049,,,
2015-04-20,7980.76,7967.033,8051.47,7801.029,7839.901,-140.859,-1.765,214596065,3.30349E+11,5.2845,,,
2015-04-21,7839.901,7852.515,8113.021,7846.614,8112.687,272.786,3.4795,169810409,2.72448E+11,4.1629,,,
2015-04-22,8112.687,8180.116,8333.821,8179.302,8323.427,210.74,2.5977,199156922,3.18652E+11,4.8811,,,
2015-04-23,8323.427,8371.85,8447.925,8275.126,8410.703,87.276,1.0486,197994963,3.22874E+11,4.8512,,,
2015-04-24,8410.703,8321.328,8453.341,8256.2,8419.095,8.392,0.0998,183527676,3.04028E+11,4.4913,,,
2015-04-27,8419.095,8503.57,8576.483,8413.234,8513.016,93.921,1.1156,185685531,3.07314E+11,4.5284,,,
2015-04-28,8513.016,8533.673,8543.33,8187.155,8266.483,-246.533,-2.896,184257625,3.03637E+11,4.4881,,,
2015-04-29,8266.483,8248.315,8449.701,8204.73,8428.254,161.771,1.957,145074727,2.48414E+11,3.5185,,,
2015-04-30,8428.254,8460.394,8551.465,8458.601,8469.673,41.419,0.4914,146653891,2.52899E+11,3.5432,,,
2015-05-04,8469.673,8493.963,8532.654,8381.373,8510.481,40.808,0.4818,136204601,2.35269E+11,3.2893,,,
2015-05-05,8510.481,8501.119,8501.119,8160.656,8199.344,-311.137,-3.6559,144224275,2.37915E+11,3.4829,,,
2015-05-06,8199.344,8220.597,8359.296,8012.483,8082.999,-116.345,-1.419,129313935,2.19298E+11,3.1143,,,
2015-05-07,8082.999,8043.008,8076.23,7886.362,7903.478,-179.521,-2.221,112570941,1.79223E+11,2.7111,,,
2015-05-08,7903.478,7989.339,8201.804,7983.826,8201.293,297.815,3.7682,118887574,2.03154E+11,2.8528,,,
2015-05-11,8201.293,8292.625,8558.801,8242.098,8558.218,356.925,4.3521,148572310,2.68455E+11,3.5644,,,
2015-05-12,8558.218,8595.08,8746.21,8564.663,8745.678,187.46,2.1904,165849063,3.01032E+11,3.9582,,,
2015-05-13,8745.678,8719.584,8909.575,8643.43,8824.929,79.251,0.9062,174986441,3.17305E+11,4.1716,,,
2015-05-14,8824.929,8829.827,8878.47,8725.297,8813.393,-11.536,-0.1307,149017853,2.72168E+11,3.5486,,,
2015-05-15,8813.393,8790.006,8828.115,8626.229,8742.885,-70.508,-0.8,143713577,2.56825E+11,3.4122,,,
2015-05-18,8742.885,8725.41,8929.944,8698.898,8903.595,160.71,1.8382,140445390,2.55351E+11,3.3331,,,
2015-05-19,8903.595,8927.387,9125.515,8904.189,9124.833,221.238,2.4848,151754592,2.70858E+11,3.598,,,
2015-05-20,9124.833,9176.026,9429.22,9173.403,9277.331,152.498,1.6712,190955967,3.41437E+11,4.5227,,,
2015-05-21,9277.331,9320.842,9620.095,9320.23,9619.223,341.892,3.6852,187177992,3.3992E+11,4.4291,,,
2015-05-22,9619.223,9756.529,9821.811,9547.422,9778.171,158.948,1.6524,222507872,4.08872E+11,5.2614,,,
2015-05-25,9778.171,9717.511,10040.71,9659.316,10040.09,261.919,2.6786,228463954,4.15725E+11,5.3875,,,
2015-05-26,10040.09,10117.73,10373.84,10046.24,10373.58,333.49,3.3216,238514276,4.54167E+11,5.6163,,,
2015-05-27,10373.58,10421.3,10539.75,10192.18,10497.34,123.76,1.193,232612180,4.48445E+11,5.4536,,,
2015-05-28,10497.34,10501.36,10637.91,9860.554,9868.424,-628.916,-5.9912,258094075,4.84526E+11,6.0255,,,
2015-05-29,9868.424,9846.389,10140.1,9433.088,9966.845,98.421,0.9973,198772638,3.65694E+11,4.59,,,
2015-06-01,9966.845,10067.53,10488.89,10067.53,10488.31,521.465,5.232,186016136,3.5213E+11,4.2731,,,
2015-06-02,10488.31,10592.75,10887.88,10541.28,10886.4,398.09,3.7956,213234225,4.13213E+11,4.8983,,,
2015-06-03,10886.4,10973.96,11055.21,10674.07,10979.99,93.59,0.8597,209059570,4.22516E+11,4.7838,,,
2015-06-04,10979.99,10986.42,11023.34,10269.04,10965.41,-14.58,-0.1328,211460189,4.16106E+11,4.8373,,,
2015-06-05,10965.41,11117.36,11236.15,10887.17,11144.52,179.11,1.6334,248874600,4.84267E+11,5.6855,,,
2015-06-08,11144.52,11157.18,11157.18,10860.39,11030.92,-113.6,-1.0193,235630581,4.57819E+11,5.3719,,,
2015-06-09,11030.92,11009.88,11089.2,10861.58,11013.74,-17.18,-0.1557,185184469,3.65243E+11,4.221,,,
2015-06-10,11013.74,10947.49,11319.9,10830.33,11208.06,194.32,1.7643,184590364,3.75121E+11,4.2023,,,
2015-06-11,11208.06,11220.07,11367.63,11155.95,11366.29,158.23,1.4118,190367981,3.81799E+11,4.3167,,,
2015-06-12,11366.29,11424.33,11616.38,11400.65,11545.89,179.6,1.5801,210655587,4.25433E+11,4.7729,,,
2015-06-15,11545.89,11589.95,11616.35,11304.04,11332.89,-213,-1.8448,205877379,4.25891E+11,4.6538,,,
2015-06-16,11332.89,11205.75,11205.75,10768.62,10879.84,-453.05,-3.9977,179503841,3.6299E+11,4.5991,,,
2015-06-17,10879.84,10865.39,11133.11,10497.69,11100.55,220.71,2.0286,160039587,3.21536E+11,4.0993,,,
2015-06-18,11100.55,11093.3,11178.32,10714.33,10731.38,-369.17,-3.3257,154351939,3.07393E+11,3.9536,,,
2015-06-19,10731.38,10475.92,10601.04,9968.992,9987.407,-743.973,-6.9327,137848611,2.6034E+11,3.5209,,,
2015-06-23,9987.407,9951.782,10074.83,9333.91,10046.88,59.473,0.5955,141045839,2.55196E+11,3.6026,,,
2015-06-24,10046.88,10136.25,10271.23,9950.618,10267.63,220.75,2.1972,158209439,3.00643E+11,3.6688,,,
2015-06-25,10267.63,10298.56,10343.05,9771.89,9906.104,-361.526,-3.521,164073383,3.14829E+11,3.8048,,,
2015-06-26,9906.104,9571.555,9603.127,9059.358,9078.065,-828.039,-8.3589,145076586,2.47206E+11,3.3574,,,
2015-06-29,9078.065,9267.028,9281.172,8339.33,8484.643,-593.422,-6.5369,181652778,2.91294E+11,4.2038,,,
2015-06-30,8484.643,8302.181,8912.397,7882.329,8906.02,421.377,4.9663,195568535,3.06723E+11,4.514,,,
2015-07-01,8906.02,8808.514,9103.093,8385.433,8411.91,-494.11,-5.548,171297426,2.87642E+11,3.9528,,,
2015-07-02,8411.91,8369.492,8433.524,7787.099,7835.104,-576.806,-6.857,156973835,2.36427E+11,3.6186,,,
2015-07-03,7835.104,7530.265,7930.146,7249.309,7355.491,-479.613,-6.1213,156105993,2.11908E+11,3.594,,,
2015-07-06,7355.491,7842.429,7842.429,6883.614,7235.999,-119.492,-1.6245,230754385,2.95173E+11,5.2828,,,
2015-07-07,7235.999,6977.548,7030.978,6763.118,6763.526,-472.473,-6.5295,114115961,1.30757E+11,2.6077,,,
2015-07-08,6763.526,6444.667,6702.279,6444.248,6602.374,-161.152,-2.3827,275340759,3.06333E+11,6.2824,,,
2015-07-09,6602.374,6525.121,6896.493,6525.121,6896.352,293.978,4.4526,95815747,1.13774E+11,2.1862,,,
2015-07-10,6896.352,7101.818,7245.328,7081.354,7244.784,348.432,5.0524,72141194,92427698864,1.6413,,,
2015-07-13,7244.784,7563.38,7695.669,7502.551,7695.635,450.851,6.2231,124577679,1.74732E+11,2.8343,,,
2015-07-14,7695.635,7853.997,8076.191,7772.393,7859.057,163.422,2.1236,167383703,2.49878E+11,3.8069,,,
2015-07-15,7859.057,7836.084,7837.844,7391.96,7405.295,-453.762,-5.7737,164267658,2.31734E+11,3.7358,,,
2015-07-16,7405.295,7342.831,7729.697,7078.71,7578.759,173.464,2.3424,142013079,2.0052E+11,3.2261,,,
2015-07-17,7578.759,7629.782,8050.728,7620.162,7994.697,415.938,5.4882,139377370,2.08394E+11,3.1634,,,
2015-07-20,7994.697,8025.104,8250.398,7931.651,8116.496,121.799,1.5235,162131840,2.52543E+11,3.6796,,,
